file_name,vehicle_journey_code,journey_code,departure_time,service_code,line_name,direction,destination_display,origin,destination,start_date,end_date,days_of_week,operator_code,operator_name,journey_pattern_ref,journey_pattern_section_ref
ENSB_22_ENSBPF00019613722_20260227_20260327_2295889.xml,vj_68,55,12:22:00,PF0001961:37,22,outbound,"Grays Bus Station, 5","Purfleet-on-Thames Stn/ Aveley, Usk Road",Grays,2026-02-27,2026-03-27,Friday,ENSB,Ensignbus,jp_21,js_21
ENSB_22_ENSBPF00019613722_20260227_20260327_2295889.xml,vj_69,57,12:37:00,PF0001961:37,22,outbound,"Grays Bus Station, 5","Purfleet-on-Thames Stn/ Aveley, Usk Road",Grays,2026-02-27,2026-03-27,Friday,ENSB,Ensignbus,jp_21,js_21
ENSB_22_ENSBPF00019613722_20260227_20260327_2295889.xml,vj_70,61,13:07:00,PF0001961:37,22,outbound,"Grays Bus Station, 5","Purfleet-on-Thames Stn/ Aveley, Usk Road",Grays,2026-02-27,2026-03-27,Friday,ENSB,Ensignbus,jp_21,js_21
ENSB_22_ENSBPF00019613722_20260227_20260327_2295889.xml,vj_71,63,13:22:00,PF0001961:37,22,outbound,"Grays Bus Station, 5","Purfleet-on-Thames Stn/ Aveley, Usk Road",Grays,2026-02-27,2026-03-27,Friday,ENSB,Ensignbus,jp_21,js_21
ENSB_22_ENSBPF00019613722_20260227_20260327_2295889.xml,vj_72,65,13:37:00,PF0001961:37,22,outbound,"Grays Bus Station, 5","Purfleet-on-Thames Stn/ Aveley, Usk Road",Grays,2026-02-27,2026-03-27,Friday,ENSB,Ensignbus,jp_21,js_21
ENSB_22_ENSBPF00019613722_20260227_20260327_2295889.xml,vj_73,69,14:07:00,PF0001961:37,22,outbound,"Grays Bus Station, 5","Purfleet-on-Thames Stn/ Aveley, Usk Road",Grays,2026-02-27,2026-03-27,Friday,ENSB,Ensignbus,jp_22,js_22
ENSB_22_ENSBPF00019613722_20260227_20260327_2295889.xml,vj_74,71,14:22:00,PF0001961:37,22,outbound,"Grays Bus Station, 5","Purfleet-on-Thames Stn/ Aveley, Usk Road",Grays,2026-02-27,2026-03-27,Friday,ENSB,Ensignbus,jp_22,js_22
ENSB_22_ENSBPF00019613722_20260227_20260327_2295889.xml,vj_75,77,15:07:00,PF0001961:37,22,outbound,"Grays Bus Station, 5","Purfleet-on-Thames Stn/ Aveley, Usk Road",Grays,2026-02-27,2026-03-27,Friday,ENSB,Ensignbus,jp_22,js_22
ENSB_22_ENSBPF00019613722_20260227_20260327_2295889.xml,vj_76,89,16:42:00,PF0001961:37,22,outbound,"Grays Bus Station, 5","Purfleet-on-Thames Stn/ Aveley, Usk Road",Grays,2026-02-27,2026-03-27,Friday,ENSB,Ensignbus,jp_22,js_22
ENSB_22_ENSBPF00019613722_20260227_20260327_2295889.xml,vj_77,73,14:37:00,PF0001961:37,22,outbound,"Grays Bus Station, 5","Purfleet-on-Thames Stn/ Aveley, Usk Road",Grays,2026-02-27,2026-03-27,Friday,ENSB,Ensignbus,jp_23,js_23
ENSB_22_ENSBPF00019613722_20260227_20260327_2295889.xml,vj_78,79,15:22:00,PF0001961:37,22,outbound,"Grays Bus Station, 5","Purfleet-on-Thames Stn/ Aveley, Usk Road",Grays,2026-02-27,2026-03-27,Friday,ENSB,Ensignbus,jp_24,js_24
ENSB_22_ENSBPF00019613722_20260227_20260327_2295889.xml,vj_79,81,15:42:00,PF0001961:37,22,outbound,"Grays Bus Station, 5","Purfleet-on-Thames Stn/ Aveley, Usk Road",Grays,2026-02-27,2026-03-27,Friday,ENSB,Ensignbus,jp_25,js_25
ENSB_22_ENSBPF00019613722_20260227_20260327_2295890.xml,vj_1,601,15:10:00,PF0001961:37,22,outbound,"Lakeside Bus Station,  J ","Purfleet-on-Thames Stn/ Aveley, Usk Road",Grays,2026-02-27,2026-03-27,Friday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20251227_20260321_2235293.xml,vj_1,102,08:07:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2025-12-27,2026-03-21,Saturday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20251227_20260321_2235293.xml,vj_2,104,09:07:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2025-12-27,2026-03-21,Saturday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20251227_20260321_2235293.xml,vj_3,106,10:07:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2025-12-27,2026-03-21,Saturday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20251227_20260321_2235293.xml,vj_4,108,11:07:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2025-12-27,2026-03-21,Saturday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20251227_20260321_2235293.xml,vj_5,110,12:07:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2025-12-27,2026-03-21,Saturday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20251227_20260321_2235293.xml,vj_6,112,13:07:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2025-12-27,2026-03-21,Saturday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20251227_20260321_2235293.xml,vj_7,114,14:07:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2025-12-27,2026-03-21,Saturday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20251227_20260321_2235293.xml,vj_8,116,15:07:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2025-12-27,2026-03-21,Saturday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20251227_20260321_2235293.xml,vj_9,118,16:07:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2025-12-27,2026-03-21,Saturday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20251227_20260321_2235293.xml,vj_10,120,17:07:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2025-12-27,2026-03-21,Saturday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20251227_20260321_2235293.xml,vj_11,101,08:31:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2025-12-27,2026-03-21,Saturday,ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20251227_20260321_2235293.xml,vj_12,103,09:31:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2025-12-27,2026-03-21,Saturday,ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20251227_20260321_2235293.xml,vj_13,105,10:31:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2025-12-27,2026-03-21,Saturday,ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20251227_20260321_2235293.xml,vj_14,107,11:31:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2025-12-27,2026-03-21,Saturday,ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20251227_20260321_2235293.xml,vj_15,109,12:31:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2025-12-27,2026-03-21,Saturday,ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20251227_20260321_2235293.xml,vj_16,111,13:31:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2025-12-27,2026-03-21,Saturday,ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20251227_20260321_2235293.xml,vj_17,113,14:31:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2025-12-27,2026-03-21,Saturday,ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20251227_20260321_2235293.xml,vj_18,115,15:31:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2025-12-27,2026-03-21,Saturday,ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20251227_20260321_2235293.xml,vj_19,117,16:31:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2025-12-27,2026-03-21,Saturday,ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_1,2,05:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_2,4,06:23:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_3,6,06:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_4,8,07:23:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_5,14,08:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_6,16,09:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_7,18,10:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_8,20,11:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_9,22,12:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_10,24,13:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_11,28,15:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_12,30,16:23:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_13,32,16:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_14,34,17:23:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_15,36,17:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_16,38,18:23:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_17,40,18:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_18,42,19:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_19,1,06:17:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_20,3,06:47:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_21,5,07:17:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_22,11,08:47:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_23,13,09:17:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_24,15,10:17:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_25,17,11:17:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_26,19,12:17:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_27,21,13:17:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_28,23,14:17:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_29,27,16:19:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_30,29,16:49:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_31,31,17:19:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_32,33,17:49:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_33,35,18:19:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_34,37,18:49:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260105_20260211_2253765.xml,vj_35,39,19:19:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260105_20260211_2253766.xml,vj_1,7,07:47:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260105_20260211_2253766.xml,vj_2,9,08:17:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260105_20260211_2253766.xml,vj_3,25,15:17:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260105_20260211_2253766.xml,vj_4,10,07:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260105_20260211_2253766.xml,vj_5,12,08:23:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260105_20260211_2253766.xml,vj_6,26,14:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260105_20260211_2253767.xml,vj_1,601,15:47:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-05,2026-02-11,"Monday, Tuesday, Wednesday",ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_1,2,05:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_2,4,06:23:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_3,6,06:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_4,8,07:23:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_5,14,08:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_6,16,09:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_7,18,10:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_8,20,11:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_9,22,12:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_10,24,13:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_11,28,15:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_12,30,16:23:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_13,32,16:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_14,34,17:23:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_15,36,17:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_16,38,18:23:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_17,40,18:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_18,42,19:53:00,PF0001961:34,33,inbound,Chafford Hundred Station,Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_1,js_1
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_19,1,06:17:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_20,3,06:47:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_21,5,07:17:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_22,11,08:47:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_23,13,09:17:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_24,15,10:17:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_25,17,11:17:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_26,19,12:17:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_27,21,13:17:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_28,23,14:17:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_2,js_2
ENSB_33_ENSBPF00019613433_20260108_20260212_2253768.xml,vj_29,27,16:19:00,PF0001961:34,33,outbound,"Grays Bus Station, 1",Chafford Hundred Stn,Grays,2026-01-08,2026-02-12,Thursday,ENSB,Ensignbus,jp_2,js_2
